Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado,Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2015,21,Puebla,114,Libres,44,Cuyoaco,4,Bovino,6,Leche,4259.5,0,5.08,21631.9,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.61,1,LT,
2015,21,Puebla,114,Libres,44,Cuyoaco,6,Caprino,6,Leche,43.05,0,5,215.25,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",15.38,1,LT,
2015,21,Puebla,114,Libres,45,Chalchicomula de Sesma,4,Bovino,6,Leche,3236.419,0,6.7,21670.015,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2015,21,Puebla,114,Libres,45,Chalchicomula de Sesma,6,Caprino,6,Leche,40,0,6.94,277.669,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.5,1,LT,DESENCADENADO
2015,21,Puebla,114,Libres,50,Chichiquila,4,Bovino,6,Leche,385.327,0,6.58,2536.069,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.07,1,LT,
2015,21,Puebla,114,Libres,50,Chichiquila,6,Caprino,6,Leche,36.705,0,7.57,277.664,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,58,Chilchotla,4,Bovino,6,Leche,3986.068,0,6.53,26031.217,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.83,1,LT,
2015,21,Puebla,114,Libres,58,Chilchotla,6,Caprino,6,Leche,29.32,0,7.77,227.936,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.5,1,LT,
2015,21,Puebla,114,Libres,63,Esperanza,4,Bovino,6,Leche,3370.673,0,6.39,21529.235,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",13.65,1,LT,
2015,21,Puebla,114,Libres,63,Esperanza,6,Caprino,6,Leche,40.283,0,6.87,276.891,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,67,Guadalupe Victoria,4,Bovino,6,Leche,3723.447,0,6.79,25263.2,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14,1,LT,
2015,21,Puebla,114,Libres,67,Guadalupe Victoria,6,Caprino,6,Leche,38.172,0,8.22,313.917,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.9,1,LT,
2015,21,Puebla,114,Libres,93,Lafragua,4,Bovino,6,Leche,3718.126,0,6.42,23872.545,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,93,Lafragua,6,Caprino,6,Leche,63.307,0,8.71,551.071,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,94,Libres,4,Bovino,6,Leche,4284.8,0,5.49,23540.526,0,2015,8,18/09/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,94,Libres,6,Caprino,6,Leche,48.8,0,5,244,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.61,1,LT,
2015,21,Puebla,114,Libres,96,Mazapiltepec de Juárez,4,Bovino,6,Leche,3687.607,0,6.77,24950.89,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,114,Libres,96,Mazapiltepec de Juárez,6,Caprino,6,Leche,28,0,7.03,196.761,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2015,21,Puebla,114,Libres,99,Cañada Morelos,4,Bovino,6,Leche,4100.953,0,6.73,27588.292,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.24,1,LT,
2015,21,Puebla,114,Libres,99,Cañada Morelos,6,Caprino,6,Leche,32.56,0,6.97,226.782,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.07,1,LT,
2015,21,Puebla,114,Libres,104,Nopalucan,4,Bovino,6,Leche,5948.5,0,5.05,30022.994,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,104,Nopalucan,6,Caprino,6,Leche,42.1,0,4.98,209.56,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.03,1,LT,
2015,21,Puebla,114,Libres,105,Ocotepec,4,Bovino,6,Leche,5762.2,0,5.04,29034.46,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.13,1,LT,
2015,21,Puebla,114,Libres,105,Ocotepec,6,Caprino,6,Leche,41.4,0,5,207,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",14.3,1,LT,
2015,21,Puebla,114,Libres,108,Oriental,4,Bovino,6,Leche,4215,0,5.07,21352.75,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,108,Oriental,6,Caprino,6,Leche,69.7,0,4.98,347,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.75,1,LT,
2015,21,Puebla,114,Libres,116,Quimixtlán,4,Bovino,6,Leche,3674.502,0,6.68,24543.131,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,116,Quimixtlán,6,Caprino,6,Leche,16.251,0,8.42,136.805,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,117,Rafael Lara Grajales,4,Bovino,6,Leche,3998.6,0,5.06,20236.5,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,117,Rafael Lara Grajales,6,Caprino,6,Leche,33.7,0,5,168.5,0,2015,7,21/08/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",16,1,LT,DESENCADENADO
2015,21,Puebla,114,Libres,128,San José Chiapa,4,Bovino,6,Leche,4452.4,0,5.5,24475.252,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.61,1,LT,
2015,21,Puebla,114,Libres,128,San José Chiapa,6,Caprino,6,Leche,32.9,0,5,164.5,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",15.25,1,LT,
2015,21,Puebla,114,Libres,130,San Juan Atenco,4,Bovino,6,Leche,3225.629,0,6.65,21454.665,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2015,21,Puebla,114,Libres,130,San Juan Atenco,6,Caprino,6,Leche,26.372,0,6.95,183.324,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.3,1,LT,
2015,21,Puebla,114,Libres,137,San Nicolás Buenos Aires,4,Bovino,6,Leche,3302.7,0,6.43,21241.5,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.07,1,LT,
2015,21,Puebla,114,Libres,137,San Nicolás Buenos Aires,6,Caprino,6,Leche,40.59,0,7.03,285.517,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,114,Libres,142,San Salvador El Seco,4,Bovino,6,Leche,6623.443,0,6.64,43997.834,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.03,1,LT,
2015,21,Puebla,114,Libres,142,San Salvador El Seco,6,Caprino,6,Leche,39.5,0,6.86,270.765,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17,1,LT,
2015,21,Puebla,114,Libres,152,Soltepec,4,Bovino,6,Leche,3706.697,0,6.58,24395.577,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",14.3,1,LT,
2015,21,Puebla,114,Libres,152,Soltepec,6,Caprino,6,Leche,38.82,0,6.93,268.833,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,170,Tepeyahualco,4,Bovino,6,Leche,4331.3,0,5.07,21967.204,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,114,Libres,170,Tepeyahualco,6,Caprino,6,Leche,125.8,0,5,629,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.45,1,LT,
2015,21,Puebla,114,Libres,179,Tlachichuca,4,Bovino,6,Leche,3693.032,0,6.4,23617.981,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,114,Libres,179,Tlachichuca,6,Caprino,6,Leche,74.62,0,6.88,513.338,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,115,Cholula,1,Acajete,4,Bovino,6,Leche,315.688,0,7.22,2280.525,0,2015,6,21/07/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16.98,1,LT,
2015,21,Puebla,115,Cholula,1,Acajete,6,Caprino,6,Leche,7.905,0,8.08,63.889,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.61,1,LT,
2015,21,Puebla,115,Cholula,15,Amozoc,4,Bovino,6,Leche,1380.533,0,7.24,9987.95,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",15.88,1,LT,
2015,21,Puebla,115,Cholula,15,Amozoc,6,Caprino,6,Leche,20.228,0,8.33,168.54,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2015,21,Puebla,115,Cholula,19,Atlixco,4,Bovino,6,Leche,4989.303,0,7.38,36800.252,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.3,1,LT,
2015,21,Puebla,115,Cholula,19,Atlixco,6,Caprino,6,Leche,11.77,0,9.09,106.974,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.07,1,LT,
2015,21,Puebla,115,Cholula,26,Calpan,4,Bovino,6,Leche,435.2,0,7.8,3393.084,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,115,Cholula,26,Calpan,6,Caprino,6,Leche,4.092,0,8.67,35.492,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.9,1,LT,
2015,21,Puebla,115,Cholula,34,Coronango,4,Bovino,6,Leche,1714.605,0,7.79,13354.254,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17,1,LT,
2015,21,Puebla,115,Cholula,40,Cuautinchán,4,Bovino,6,Leche,1646.937,0,7.19,11845.92,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",14.3,1,LT,
2015,21,Puebla,115,Cholula,40,Cuautinchán,6,Caprino,6,Leche,12.45,0,8.11,101.025,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,115,Cholula,41,Cuautlancingo,4,Bovino,6,Leche,895.949,0,7.78,6967.077,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,115,Cholula,41,Cuautlancingo,6,Caprino,6,Leche,4.155,0,8.58,35.635,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,115,Cholula,48,Chiautzingo,4,Bovino,6,Leche,878.991,0,7.78,6834.618,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,115,Cholula,48,Chiautzingo,6,Caprino,6,Leche,4.093,0,8.65,35.386,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,115,Cholula,60,Domingo Arenas,4,Bovino,6,Leche,230.808,0,7.79,1797.456,0,2015,5,26/06/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",17,1,LT,
2015,21,Puebla,115,Cholula,60,Domingo Arenas,6,Caprino,6,Leche,1.433,0,8.8,12.609,0,2015,4,22/05/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.61,1,LT,
2015,21,Puebla,115,Cholula,69,Huaquechula,4,Bovino,6,Leche,1757.866,0,7.29,12819.274,0,2015,4,22/05/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",15.93,1,LT,
